departure_port,arrival_port,Departure Delay,Arrival Delay,Date,real_fare_(AUD)
Perth,Geraldton,18.05555556,18.05555556,2019-02,
Perth,Kalgoorlie,7.586206897,11.03448276,2019-02,
Perth,Karratha,9.745762712000001,11.01694915,2019-02,
Perth,Melbourne,14.0,14.0,2019-02,
Perth,Newman,8.974358974,10.8974359,2019-02,642.0
Perth,Port Hedland,5.882352941000001,6.470588235,2019-02,654.0
Perth,Sydney,12.60744986,18.05157593,2019-02,471.0
Port Hedland,Perth,11.24260355,13.01775148,2019-02,
Port Lincoln,Adelaide,5.102040816000001,5.102040816000001,2019-02,
Port Macquarie,Sydney,20.13422819,22.14765101,2019-02,315.0
Proserpine,Brisbane,20.3125,14.0625,2019-02,
Proserpine,Sydney,26.92307692,23.07692308,2019-02,
Rockhampton,Brisbane,15.2027027,15.87837838,2019-02,
Sunshine Coast,Melbourne,21.23893805,19.46902655,2019-02,319.0
Sunshine Coast,Sydney,28.57142857,29.19254658,2019-02,240.0
Sydney,Adelaide,14.87279843,13.50293542,2019-02,
Sydney,Albury,14.66666667,14.22222222,2019-02,
Sydney,Armidale,21.51162791,16.86046512,2019-02,
Sydney,Ayers Rock,11.53846154,11.53846154,2019-02,
Sydney,Ballina,23.52941176,32.77310924,2019-02,
Sydney,Brisbane,17.31532963,19.22160445,2019-02,
Sydney,Cairns,19.37984496,17.82945736,2019-02,
Sydney,Canberra,15.0297619,15.77380952,2019-02,
Sydney,Coffs Harbour,10.0591716,10.0591716,2019-02,
Sydney,Darwin,26.86567164,16.41791045,2019-02,
Sydney,Dubbo,12.55605381,15.24663677,2019-02,
Sydney,Gold Coast,15.33546326,15.81469649,2019-02,
Sydney,Hamilton Island,8.474576271,22.03389831,2019-02,
Sydney,Hobart,16.19047619,14.28571429,2019-02,
Sydney,Launceston,12.5,12.5,2019-02,
Sydney,Melbourne,19.89026063,23.36534065,2019-02,
Sydney,Perth,27.50716332,17.19197708,2019-02,
Sydney,Port Macquarie,14.66666667,14.0,2019-02,
Sydney,Proserpine,15.38461538,15.38461538,2019-02,
Sydney,Sunshine Coast,31.05590062,24.22360248,2019-02,
Sydney,Tamworth,18.23899371,19.49685535,2019-02,313.0
Sydney,Townsville,18.91891892,8.108108108,2019-02,367.0
Sydney,Wagga Wagga,15.8974359,13.84615385,2019-02,405.0
Tamworth,Sydney,15.0,15.625,2019-02,
Townsville,Brisbane,6.25,6.944444444,2019-02,
Townsville,Cairns,20.93023256,17.05426357,2019-02,
Townsville,Sydney,8.108108108,5.405405405,2019-02,
Wagga Wagga,Sydney,11.79487179,17.94871795,2019-02,
Adelaide,Brisbane,36.0,24.0,2019-03,253.0
Adelaide,Gold Coast,3.8461538460000004,3.8461538460000004,2019-03,339.0
Adelaide,Melbourne,24.56140351,25.43859649,2019-03,158.0
Adelaide,Perth,25.92592593,14.81481481,2019-03,675.0
Adelaide,Sydney,26.08695652,24.34782609,2019-03,243.0
Ayers Rock,Sydney,46.15384615,46.15384615,2019-03,558.0
Ballina,Sydney,36.70886076,30.37974684,2019-03,160.0
Brisbane,Adelaide,8.0,16.0,2019-03,
Brisbane,Cairns,21.95121951,15.85365854,2019-03,172.0
Brisbane,Darwin,15.78947368,15.78947368,2019-03,292.0
Brisbane,Hobart,3.225806452,3.225806452,2019-03,383.0
Brisbane,Mackay,22.58064516,29.03225806,2019-03,172.0
Brisbane,Melbourne,30.43478261,22.60869565,2019-03,207.0
Brisbane,Newcastle,30.26315789,25.0,2019-03,174.0
Brisbane,Proserpine,23.33333333,20.0,2019-03,143.0
Brisbane,Sydney,17.55725191,15.26717557,2019-03,174.0
Brisbane,Townsville,15.68627451,15.68627451,2019-03,285.0
Cairns,Brisbane,25.30120482,24.09638554,2019-03,
Cairns,Melbourne,30.15873016,25.396825399999997,2019-03,260.0
Cairns,Sydney,13.51351351,9.459459459,2019-03,322.0
Darwin,Brisbane,15.78947368,21.05263158,2019-03,
Darwin,Melbourne,0.0,15.78947368,2019-03,534.0
Darwin,Sydney,21.05263158,15.78947368,2019-03,379.0
Gold Coast,Adelaide,7.692307692000001,7.692307692000001,2019-03,
Gold Coast,Melbourne,34.05797101,26.8115942,2019-03,
Gold Coast,Sydney,20.90163934,20.08196721,2019-03,141.0
Hamilton Island,Sydney,31.57894737,10.52631579,2019-03,333.0
Hobart,Brisbane,6.666666667,0.0,2019-03,
Hobart,Melbourne,40.30612245,35.71428571,2019-03,126.0
Hobart,Sydney,25.0,34.782608700000004,2019-03,220.0
Launceston,Melbourne,29.33333333,27.33333333,2019-03,136.0
Launceston,Sydney,35.087719299999996,35.087719299999996,2019-03,198.0
Mackay,Brisbane,54.83870968,48.38709677,2019-03,
Melbourne,Adelaide,19.29824561,20.175438600000003,2019-03,
Melbourne,Brisbane,37.60683761,34.18803419,2019-03,
Melbourne,Cairns,26.98412698,25.396825399999997,2019-03,
Melbourne,Darwin,26.31578947,10.52631579,2019-03,
Melbourne,Gold Coast,31.88405797,35.50724638,2019-03,238.0
Melbourne,Hobart,24.48979592,26.53061224,2019-03,
Melbourne,Launceston,26.0,23.33333333,2019-03,
Melbourne,Newcastle,35.78947368,35.78947368,2019-03,248.0
Melbourne,Perth,7.692307692000001,5.769230769,2019-03,405.0
Melbourne,Sunshine Coast,12.90322581,14.51612903,2019-03,
Melbourne,Sydney,27.87723785,31.45780051,2019-03,168.0
Newcastle,Brisbane,15.58441558,20.77922078,2019-03,
Newcastle,Melbourne,31.57894737,27.36842105,2019-03,
Perth,Adelaide,18.51851852,18.51851852,2019-03,
Perth,Melbourne,18.36734694,8.163265306,2019-03,
Perth,Sydney,26.92307692,15.38461538,2019-03,453.0
Proserpine,Brisbane,30.0,33.33333333,2019-03,
Proserpine,Sydney,30.76923077,15.38461538,2019-03,
Sunshine Coast,Melbourne,22.22222222,17.46031746,2019-03,403.0
Sunshine Coast,Sydney,47.91666667,48.95833333,2019-03,208.0
Sydney,Adelaide,20.175438600000003,18.42105263,2019-03,
Sydney,Ayers Rock,23.07692308,11.53846154,2019-03,
Sydney,Ballina,18.98734177,17.72151899,2019-03,
Sydney,Brisbane,19.696969699999997,19.696969699999997,2019-03,
Sydney,Cairns,14.86486486,9.459459459,2019-03,
Sydney,Darwin,31.57894737,21.05263158,2019-03,
Sydney,Gold Coast,16.260162599999997,18.29268293,2019-03,
Sydney,Hamilton Island,10.52631579,21.05263158,2019-03,
Sydney,Hobart,12.08791209,7.692307692000001,2019-03,
Sydney,Launceston,17.54385965,17.54385965,2019-03,
Sydney,Melbourne,35.29411765,29.66751918,2019-03,
Sydney,Perth,23.07692308,15.38461538,2019-03,
Sydney,Proserpine,7.692307692000001,23.07692308,2019-03,
Sydney,Sunshine Coast,33.33333333,28.125,2019-03,
Sydney,Townsville,29.41176471,29.41176471,2019-03,429.0
Townsville,Brisbane,23.52941176,23.52941176,2019-03,
Townsville,Sydney,41.17647059,41.17647059,2019-03,
Adelaide,Alice Springs,25.80645161,25.80645161,2019-03,608.0
Adelaide,Brisbane,20.3125,18.75,2019-03,253.0
Adelaide,Canberra,23.25581395,23.25581395,2019-03,601.0
Adelaide,Melbourne,12.54355401,15.33101045,2019-03,158.0
Adelaide,Perth,17.54385965,14.03508772,2019-03,675.0
Adelaide,Sydney,20.36199095,20.36199095,2019-03,243.0
Alice Springs,Adelaide,26.66666667,20.0,2019-03,
Brisbane,Adelaide,25.86206897,18.96551724,2019-03,
Brisbane,Cairns,10.25641026,10.25641026,2019-03,172.0
Brisbane,Canberra,33.33333333,33.33333333,2019-03,499.0
Brisbane,Darwin,9.677419355,9.677419355,2019-03,292.0
Brisbane,Melbourne,18.81188119,24.25742574,2019-03,207.0
Brisbane,Mount Isa,13.33333333,6.666666667,2019-03,1016.0
Brisbane,Perth,13.92405063,16.4556962,2019-03,715.0
Brisbane,Sydney,14.4295302,19.12751678,2019-03,174.0
Brisbane,Townsville,24.32432432,29.72972973,2019-03,285.0
Cairns,Brisbane,12.82051282,7.692307692000001,2019-03,
Cairns,Melbourne,22.85714286,8.571428571,2019-03,260.0
Cairns,Sydney,30.50847458,22.03389831,2019-03,322.0
Canberra,Adelaide,16.27906977,18.60465116,2019-03,
Canberra,Brisbane,0.0,0.0,2019-03,
Canberra,Melbourne,12.06896552,13.79310345,2019-03,233.0
Darwin,Brisbane,12.90322581,16.12903226,2019-03,
Darwin,Melbourne,15.625,18.75,2019-03,534.0
Darwin,Perth,12.90322581,9.677419355,2019-03,858.0
Darwin,Sydney,28.94736842,23.68421053,2019-03,379.0
Gold Coast,Melbourne,39.39393939,27.27272727,2019-03,
Gold Coast,Sydney,26.13636364,26.13636364,2019-03,141.0
Hamilton Island,Sydney,20.0,20.0,2019-03,333.0
Hobart,Melbourne,25.21008403,33.61344538,2019-03,126.0
Hobart,Sydney,33.33333333,33.33333333,2019-03,220.0
Kalgoorlie,Perth,0.0,0.0,2019-03,546.0
Karratha,Perth,8.695652174,8.695652174,2019-03,868.0
Melbourne,Adelaide,17.07317073,17.42160279,2019-03,
Melbourne,Brisbane,22.604422600000003,24.32432432,2019-03,
Melbourne,Cairns,17.14285714,14.28571429,2019-03,
Melbourne,Canberra,18.45493562,20.17167382,2019-03,
Melbourne,Darwin,12.90322581,12.90322581,2019-03,
Melbourne,Gold Coast,18.18181818,21.21212121,2019-03,238.0
Melbourne,Hobart,19.32773109,20.16806723,2019-03,
Melbourne,Perth,26.44230769,24.03846154,2019-03,405.0
Melbourne,Sydney,18.9688716,28.11284047,2019-03,168.0
Mount Isa,Brisbane,13.79310345,10.34482759,2019-03,
Newman,Perth,4.0,4.0,2019-03,
Perth,Adelaide,13.55932203,10.16949153,2019-03,
Perth,Brisbane,16.77419355,12.90322581,2019-03,
Perth,Darwin,3.225806452,3.225806452,2019-03,
Perth,Kalgoorlie,0.0,0.0,2019-03,
Perth,Karratha,8.695652174,4.347826087,2019-03,
Perth,Melbourne,24.390243899999998,24.390243899999998,2019-03,
Perth,Newman,4.0,8.0,2019-03,761.0
Perth,Port Hedland,5.405405405,5.405405405,2019-03,785.0
Perth,Sydney,12.61682243,17.28971963,2019-03,453.0
Port Hedland,Perth,8.108108108,10.81081081,2019-03,
Sydney,Adelaide,25.33333333,22.22222222,2019-03,
Sydney,Brisbane,20.50420168,25.37815126,2019-03,
Sydney,Cairns,22.03389831,30.50847458,2019-03,
Sydney,Darwin,27.5,22.5,2019-03,
Sydney,Gold Coast,32.95454545,25.0,2019-03,
Sydney,Hamilton Island,20.0,20.0,2019-03,
Sydney,Hobart,33.33333333,33.33333333,2019-03,
Sydney,Melbourne,26.38753651,27.0691334,2019-03,
Sydney,Perth,28.97196262,25.70093458,2019-03,
Townsville,Brisbane,13.15789474,5.263157895,2019-03,
Adelaide,Brisbane,18.18181818,20.45454545,2019-03,253.0
Adelaide,Canberra,0.0,40.0,2019-03,601.0
Adelaide,Port Lincoln,15.59633028,15.59633028,2019-03,355.0
Adelaide,Sydney,24.32432432,24.32432432,2019-03,243.0
Albury,Sydney,24.75247525,27.72277228,2019-03,332.0
Alice Springs,Darwin,6.666666667,8.888888889,2019-03,775.0
Armidale,Sydney,24.13793103,31.03448276,2019-03,369.0
Brisbane,Adelaide,29.54545455,38.63636364,2019-03,
Brisbane,Bundaberg,17.355371899999998,19.00826446,2019-03,
Brisbane,Cairns,26.506024100000005,26.506024100000005,2019-03,172.0
Brisbane,Canberra,17.44966443,20.13422819,2019-03,499.0
Brisbane,Emerald,13.33333333,20.0,2019-03,418.0
Brisbane,Gladstone,17.03703704,18.51851852,2019-03,370.0
Brisbane,Hamilton Island,23.33333333,23.33333333,2019-03,471.0
Brisbane,Mackay,15.96638655,20.16806723,2019-03,172.0
Brisbane,Melbourne,12.5,25.0,2019-03,207.0
Brisbane,Mount Isa,10.0,0.0,2019-03,1016.0
Brisbane,Newcastle,18.07228916,25.30120482,2019-03,174.0
Brisbane,Rockhampton,21.97802198,27.47252747,2019-03,344.0
Brisbane,Sydney,27.27272727,30.303030300000003,2019-03,174.0
Brisbane,Townsville,19.1011236,23.59550562,2019-03,285.0
Broome,Perth,14.45783133,10.84337349,2019-03,618.0
Bundaberg,Brisbane,18.18181818,15.70247934,2019-03,372.0
Cairns,Brisbane,19.04761905,20.23809524,2019-03,
Cairns,Townsville,6.617647058999999,8.823529412000001,2019-03,348.0
Canberra,Adelaide,80.0,40.0,2019-03,
Canberra,Brisbane,15.06849315,15.75342466,2019-03,
Canberra,Melbourne,30.95238095,38.095238099999996,2019-03,233.0
Canberra,Sydney,16.03375527,21.09704641,2019-03,370.0
Coffs Harbour,Sydney,20.47244094,25.19685039,2019-03,131.0
Darwin,Alice Springs,12.76595745,12.76595745,2019-03,
Dubbo,Sydney,22.88135593,24.57627119,2019-03,403.0
Emerald,Brisbane,21.8487395,21.8487395,2019-03,
Geraldton,Perth,12.5,20.83333333,2019-03,
Gladstone,Brisbane,19.40298507,20.89552239,2019-03,
Gold Coast,Sydney,21.42857143,21.42857143,2019-03,141.0
Hamilton Island,Brisbane,23.33333333,23.33333333,2019-03,
Hamilton Island,Sydney,17.64705882,11.76470588,2019-03,333.0
Hobart,Sydney,27.45098039,29.41176471,2019-03,220.0
Kalgoorlie,Perth,2.777777778,5.555555556,2019-03,546.0
Karratha,Perth,11.97183099,16.1971831,2019-03,868.0
Launceston,Melbourne,18.8034188,19.65811966,2019-03,136.0
Mackay,Brisbane,16.52173913,13.91304348,2019-03,
Melbourne,Brisbane,25.0,50.0,2019-03,
Melbourne,Canberra,32.5,30.0,2019-03,
Melbourne,Launceston,20.33898305,16.94915254,2019-03,
Melbourne,Mildura,23.65591398,17.20430108,2019-03,327.0
Mildura,Melbourne,23.65591398,26.88172043,2019-03,
Mount Isa,Brisbane,0.0,0.0,2019-03,
Newcastle,Brisbane,25.30120482,26.506024100000005,2019-03,
Newman,Perth,10.47619048,11.42857143,2019-03,
Perth,Broome,13.25301205,7.2289156629999995,2019-03,
Perth,Geraldton,10.41666667,10.41666667,2019-03,
Perth,Kalgoorlie,2.777777778,5.555555556,2019-03,
Perth,Karratha,8.965517241,11.72413793,2019-03,
Perth,Newman,11.32075472,10.37735849,2019-03,761.0
Perth,Port Hedland,17.64705882,23.52941176,2019-03,785.0
Port Hedland,Perth,15.29411765,23.52941176,2019-03,
Port Lincoln,Adelaide,14.67889908,12.8440367,2019-03,
Port Macquarie,Sydney,18.095238100000003,18.095238100000003,2019-03,372.0
Rockhampton,Brisbane,23.65591398,24.7311828,2019-03,
Sunshine Coast,Sydney,22.85714286,31.42857143,2019-03,208.0
Sydney,Adelaide,21.62162162,27.02702703,2019-03,
Sydney,Albury,26.73267327,24.75247525,2019-03,
Sydney,Armidale,27.96610169,27.11864407,2019-03,
Sydney,Brisbane,37.14285714,42.85714286,2019-03,
Sydney,Canberra,19.037656899999998,21.12970711,2019-03,
Sydney,Coffs Harbour,22.83464567,19.68503937,2019-03,
Sydney,Dubbo,26.27118644,25.42372881,2019-03,
Sydney,Gold Coast,13.79310345,10.34482759,2019-03,
Sydney,Hamilton Island,11.76470588,23.52941176,2019-03,
Sydney,Hobart,35.29411765,29.41176471,2019-03,
Sydney,Port Macquarie,26.66666667,20.0,2019-03,
Sydney,Sunshine Coast,28.57142857,28.57142857,2019-03,
Sydney,Tamworth,25.6,24.0,2019-03,341.0
Sydney,Wagga Wagga,21.64948454,18.55670103,2019-03,402.0
Tamworth,Sydney,20.8,22.4,2019-03,
Townsville,Brisbane,25.27472527,29.67032967,2019-03,
Townsville,Cairns,12.59259259,12.59259259,2019-03,
Wagga Wagga,Sydney,20.6185567,19.58762887,2019-03,
Adelaide,Port Lincoln,3.196347032,5.479452055,2019-03,355.0
Albury,Sydney,14.150943400000001,17.9245283,2019-03,332.0
Armidale,Sydney,35.71428571,50.0,2019-03,369.0
Ballina,Sydney,29.16666667,37.5,2019-03,160.0
Cairns,Townsville,0.0,0.0,2019-03,348.0
Dubbo,Sydney,25.78125,36.71875,2019-03,403.0
Melbourne,Mildura,14.28571429,16.66666667,2019-03,327.0
Mildura,Melbourne,22.61904762,28.57142857,2019-03,
Port Lincoln,Adelaide,4.109589041,5.02283105,2019-03,
Sydney,Albury,21.4953271,22.42990654,2019-03,
Sydney,Armidale,26.08695652,27.53623188,2019-03,
Sydney,Ballina,20.0,16.0,2019-03,
Sydney,Dubbo,22.55639098,23.30827068,2019-03,
Sydney,Wagga Wagga,18.24817518,18.97810219,2019-03,402.0
Townsville,Cairns,8.333333332999999,8.333333332999999,2019-03,
Wagga Wagga,Sydney,20.28985507,31.88405797,2019-03,
Adelaide,Brisbane,16.66666667,33.33333333,2019-03,253.0
Adelaide,Melbourne,26.31578947,26.31578947,2019-03,158.0
Adelaide,Sydney,46.66666667,43.33333333,2019-03,243.0
Brisbane,Adelaide,12.5,12.5,2019-03,
Brisbane,Cairns,30.0,30.0,2019-03,172.0
Brisbane,Canberra,0.0,17.64705882,2019-03,499.0
Brisbane,Darwin,25.0,25.0,2019-03,292.0
Brisbane,Melbourne,38.46153846,38.46153846,2019-03,207.0
Brisbane,Sydney,22.68907563,25.21008403,2019-03,174.0
Cairns,Brisbane,36.66666667,23.33333333,2019-03,
Cairns,Melbourne,18.75,18.75,2019-03,260.0
Cairns,Sydney,15.15151515,15.15151515,2019-03,322.0
Canberra,Brisbane,17.64705882,29.41176471,2019-03,
Canberra,Melbourne,25.64102564,28.20512821,2019-03,233.0
Coffs Harbour,Sydney,16.0,20.0,2019-03,131.0
Darwin,Brisbane,18.18181818,18.18181818,2019-03,
Gold Coast,Melbourne,50.68493151,42.46575342,2019-03,
Gold Coast,Sydney,36.36363636,31.81818182,2019-03,141.0
Hobart,Melbourne,40.90909091,43.18181818,2019-03,126.0
Melbourne,Adelaide,26.31578947,23.68421053,2019-03,
Melbourne,Brisbane,33.33333333,35.04273504,2019-03,
Melbourne,Cairns,25.0,18.75,2019-03,
Melbourne,Canberra,23.07692308,23.07692308,2019-03,
Melbourne,Gold Coast,35.61643836,43.83561644,2019-03,238.0
Melbourne,Hobart,20.45454545,25.0,2019-03,
Melbourne,Perth,26.53061224,30.612244899999997,2019-03,405.0
Melbourne,Sydney,27.45901639,38.52459016,2019-03,168.0
Perth,Melbourne,24.48979592,16.32653061,2019-03,
Perth,Sydney,22.58064516,16.12903226,2019-03,453.0
Proserpine,Sydney,23.52941176,23.52941176,2019-03,
Sydney,Adelaide,43.33333333,43.33333333,2019-03,
Sydney,Brisbane,21.00840336,22.68907563,2019-03,
Sydney,Cairns,17.64705882,14.70588235,2019-03,
Sydney,Coffs Harbour,23.07692308,34.61538462,2019-03,
Sydney,Gold Coast,22.47191011,26.96629213,2019-03,
Sydney,Melbourne,41.39344262,41.39344262,2019-03,
Sydney,Perth,32.25806452,16.12903226,2019-03,
Sydney,Proserpine,17.64705882,11.76470588,2019-03,
Adelaide,Alice Springs,8.333333332999999,8.333333332999999,2019-03,608.0
Adelaide,Brisbane,17.24137931,12.93103448,2019-03,253.0
Adelaide,Canberra,3.7037037039999996,7.407407407000001,2019-03,601.0
Adelaide,Gold Coast,0.0,0.0,2019-03,339.0
Adelaide,Melbourne,17.70833333,17.70833333,2019-03,158.0
Adelaide,Perth,9.677419355,9.677419355,2019-03,675.0
Adelaide,Sydney,17.64705882,17.05882353,2019-03,243.0
Albury,Sydney,22.95081967,21.31147541,2019-03,332.0
Alice Springs,Adelaide,0.0,0.0,2019-03,
Alice Springs,Darwin,0.0,0.0,2019-03,775.0
Ayers Rock,Sydney,19.35483871,12.90322581,2019-03,558.0
Ballina,Sydney,29.03225806,22.58064516,2019-03,160.0
Brisbane,Adelaide,15.78947368,19.29824561,2019-03,
Brisbane,Bundaberg,12.90322581,9.677419355,2019-03,
Brisbane,Cairns,19.54887218,24.06015038,2019-03,172.0
Brisbane,Canberra,11.82795699,10.75268817,2019-03,499.0
Brisbane,Darwin,9.677419355,22.58064516,2019-03,292.0
Brisbane,Emerald,7.692307692000001,7.692307692000001,2019-03,418.0
Brisbane,Gladstone,1.369863014,4.109589041,2019-03,370.0
Brisbane,Hamilton Island,12.90322581,19.35483871,2019-03,471.0
Brisbane,Hobart,20.0,10.0,2019-03,383.0
Brisbane,Mackay,15.82733813,17.98561151,2019-03,172.0
Brisbane,Melbourne,13.43669251,23.25581395,2019-03,207.0
Brisbane,Mount Isa,6.25,6.25,2019-03,1016.0
Brisbane,Newcastle,12.79069767,15.11627907,2019-03,174.0
Brisbane,Perth,23.30097087,27.18446602,2019-03,715.0
Brisbane,Proserpine,7.3170731710000005,17.07317073,2019-03,143.0
Brisbane,Rockhampton,23.02158273,30.9352518,2019-03,344.0
Brisbane,Sydney,16.12903226,18.59582543,2019-03,174.0
Brisbane,Townsville,15.6462585,17.00680272,2019-03,285.0
Broome,Perth,0.0,0.0,2019-03,618.0
Bundaberg,Brisbane,6.451612902999999,12.90322581,2019-03,372.0
Cairns,Brisbane,12.87878788,7.575757576,2019-03,
Cairns,Melbourne,6.666666667,20.0,2019-03,260.0
Cairns,Sydney,23.59550562,20.2247191,2019-03,322.0
Canberra,Adelaide,14.81481481,18.51851852,2019-03,
Canberra,Brisbane,6.451612902999999,10.75268817,2019-03,
Canberra,Melbourne,16.46341463,18.29268293,2019-03,233.0
Canberra,Sydney,20.56451613,22.98387097,2019-03,370.0
Coffs Harbour,Sydney,38.70967742,29.03225806,2019-03,131.0
Darwin,Alice Springs,0.0,0.0,2019-03,
Darwin,Brisbane,25.80645161,19.35483871,2019-03,
Darwin,Melbourne,3.225806452,6.451612902999999,2019-03,534.0
Darwin,Perth,4.7619047619999995,9.523809523999999,2019-03,858.0
Darwin,Sydney,17.24137931,20.68965517,2019-03,379.0
Emerald,Brisbane,5.769230769,5.769230769,2019-03,
Gladstone,Brisbane,6.849315067999999,8.219178082,2019-03,
Gold Coast,Adelaide,5.882352941000001,5.882352941000001,2019-03,
Gold Coast,Melbourne,30.92783505,25.77319588,2019-03,
Gold Coast,Sydney,27.12550607,24.29149798,2019-03,141.0
Hamilton Island,Brisbane,16.12903226,9.677419355,2019-03,
Hamilton Island,Sydney,30.76923077,46.15384615,2019-03,333.0
Hobart,Brisbane,12.5,17.5,2019-03,
Hobart,Melbourne,26.49006623,35.7615894,2019-03,126.0
Hobart,Sydney,26.38888889,30.55555556,2019-03,220.0
Kalgoorlie,Perth,10.0,12.5,2019-03,546.0
Karratha,Perth,100.0,100.0,2019-03,868.0
Launceston,Melbourne,17.27272727,17.27272727,2019-03,136.0
Launceston,Sydney,12.90322581,9.677419355,2019-03,198.0
Mackay,Brisbane,10.0,10.0,2019-03,
Melbourne,Adelaide,16.60777385,19.78798587,2019-03,
Melbourne,Brisbane,13.8381201,16.71018277,2019-03,
Melbourne,Cairns,13.33333333,6.666666667,2019-03,
Melbourne,Canberra,19.01840491,21.47239264,2019-03,
Melbourne,Darwin,29.03225806,29.03225806,2019-03,
Melbourne,Gold Coast,18.87755102,22.95918367,2019-03,238.0
Melbourne,Hobart,23.8410596,23.8410596,2019-03,
Melbourne,Launceston,17.27272727,20.90909091,2019-03,
Melbourne,Mildura,16.12903226,19.35483871,2019-03,327.0
Melbourne,Newcastle,8.823529412000001,26.47058824,2019-03,248.0
Melbourne,Perth,24.50331126,28.47682119,2019-03,405.0
Melbourne,Sunshine Coast,10.95890411,17.80821918,2019-03,
Melbourne,Sydney,15.51956815,24.29149798,2019-03,168.0
Mildura,Melbourne,16.12903226,25.80645161,2019-03,
Mount Isa,Brisbane,0.0,23.52941176,2019-03,
Newcastle,Brisbane,13.95348837,15.11627907,2019-03,
Newcastle,Melbourne,23.52941176,35.29411765,2019-03,
Newman,Perth,18.18181818,18.18181818,2019-03,
Perth,Adelaide,5.555555556,5.555555556,2019-03,
Perth,Brisbane,25.96153846,16.34615385,2019-03,
Perth,Broome,0.0,0.0,2019-03,
Perth,Darwin,23.80952381,23.80952381,2019-03,
Perth,Kalgoorlie,10.0,10.0,2019-03,
Perth,Karratha,100.0,100.0,2019-03,
Perth,Melbourne,10.273972599999999,17.12328767,2019-03,
Perth,Newman,0.0,0.0,2019-03,761.0
Perth,Port Hedland,8.0,8.0,2019-03,785.0
Perth,Sydney,15.0,14.16666667,2019-03,453.0
Port Hedland,Perth,8.0,12.0,2019-03,
Port Macquarie,Sydney,45.90163934,44.26229508,2019-03,372.0
Proserpine,Brisbane,29.26829268,17.07317073,2019-03,
Rockhampton,Brisbane,25.89928058,23.74100719,2019-03,
Sunshine Coast,Melbourne,25.0,30.55555556,2019-03,403.0
Sunshine Coast,Sydney,21.15384615,28.84615385,2019-03,208.0
Sydney,Adelaide,16.37426901,18.12865497,2019-03,
Sydney,Albury,27.41935484,20.96774194,2019-03,
Sydney,Ayers Rock,12.90322581,6.451612902999999,2019-03,
Sydney,Ballina,22.58064516,22.58064516,2019-03,
Sydney,Brisbane,22.26415094,25.8490566,2019-03,
Sydney,Cairns,39.77272727,42.04545455,2019-03,
Sydney,Canberra,22.8,20.8,2019-03,
Sydney,Coffs Harbour,29.03225806,29.03225806,2019-03,
Sydney,Darwin,13.79310345,20.68965517,2019-03,
Sydney,Gold Coast,22.67206478,27.12550607,2019-03,
