Year,Month,Arriving_Port,Average_Fare,Departing_Port
2020,7,Perth,716,Broome
2020,8,Perth,951,Broome
2020,9,Perth,867,Broome
2020,10,Perth,753,Broome
2020,11,Perth,699,Broome
2020,12,Perth,699,Broome
2021,1,Perth,536,Broome
2021,2,Perth,471,Broome
2021,3,Perth,658,Broome
2021,4,Perth,612,Broome
2021,5,Perth,1043,Broome
2021,6,Perth,1052,Broome
2021,7,Perth,954,Broome
2021,8,Perth,714,Broome
2021,9,Perth,550,Broome
2021,10,Perth,447,Broome
2021,11,Perth,424,Broome
2021,12,Perth,424,Broome
2022,1,Perth,415,Broome
2022,2,Perth,393,Broome
2022,3,Perth,494,Broome
2022,4,Perth,490,Broome
2022,5,Perth,494,Broome
2022,6,Perth,712,Broome
2022,7,Perth,774,Broome
2022,8,Perth,678,Broome
2022,9,Perth,1013,Broome
2022,10,Perth,535,Broome
2022,11,Perth,535,Broome
2022,12,Perth,735,Broome
2023,1,Perth,482,Broome
2023,2,Perth,441,Broome
2023,3,Perth,482,Broome
2023,4,Perth,493,Broome
2023,5,Perth,493,Broome
2023,6,Perth,609,Broome
2023,7,Perth,441,Broome
2023,8,Perth,593,Broome
2023,9,Perth,853,Broome
2023,10,Perth,544,Broome
2023,11,Perth,559,Broome
2023,12,Perth,632,Broome
2024,1,Perth,554,Broome
2024,2,Perth,559,Broome
2010,8,Brisbane,664,Cairns
2010,8,Melbourne,688,Cairns
2010,8,Sydney,560,Cairns
2010,8,Townsville,195,Cairns
2010,9,Brisbane,541,Cairns
2010,9,Melbourne,942,Cairns
2010,9,Sydney,660,Cairns
2010,9,Townsville,274,Cairns
2010,10,Brisbane,189,Cairns
2010,10,Melbourne,306,Cairns
2010,10,Sydney,405,Cairns
2010,10,Townsville,194,Cairns
2010,11,Brisbane,135,Cairns
2010,11,Melbourne,278,Cairns
2010,11,Sydney,473,Cairns
2010,11,Townsville,194,Cairns
2010,12,Brisbane,116,Cairns
2010,12,Melbourne,320,Cairns
2010,12,Sydney,601,Cairns
2010,12,Townsville,222,Cairns
2011,1,Brisbane,106,Cairns
2011,1,Melbourne,241,Cairns
2011,1,Sydney,370,Cairns
2011,1,Townsville,191,Cairns
2011,2,Brisbane,118,Cairns
2011,2,Melbourne,229,Cairns
2011,2,Sydney,426,Cairns
2011,2,Townsville,235,Cairns
2011,3,Brisbane,150,Cairns
2011,3,Melbourne,246,Cairns
2011,3,Sydney,413,Cairns
2011,3,Townsville,246,Cairns
2011,4,Brisbane,333,Cairns
2011,4,Melbourne,508,Cairns
2011,4,Sydney,477,Cairns
2011,4,Townsville,242,Cairns
2011,5,Brisbane,216,Cairns
2011,5,Melbourne,315,Cairns
2011,5,Sydney,354,Cairns
2011,5,Townsville,229,Cairns
2011,6,Brisbane,265,Cairns
2011,6,Melbourne,439,Cairns
2011,6,Sydney,574,Cairns
2011,6,Townsville,261,Cairns
2011,7,Brisbane,368,Cairns
2011,7,Melbourne,582,Cairns
2011,7,Sydney,461,Cairns
2011,7,Townsville,270,Cairns
2011,8,Brisbane,435,Cairns
2011,8,Melbourne,625,Cairns
2011,8,Sydney,475,Cairns
2011,8,Townsville,270,Cairns
2011,9,Brisbane,561,Cairns
2011,9,Melbourne,851,Cairns
2011,9,Sydney,606,Cairns
2011,9,Townsville,259,Cairns
2011,10,Brisbane,494,Cairns
2011,10,Melbourne,756,Cairns
2011,10,Sydney,475,Cairns
2011,10,Townsville,259,Cairns
2011,11,Brisbane,466,Cairns
2011,11,Melbourne,678,Cairns
2011,11,Sydney,475,Cairns
2011,11,Townsville,224,Cairns
2011,12,Brisbane,436,Cairns
2011,12,Melbourne,775,Cairns
2011,12,Sydney,769,Cairns
2011,12,Townsville,270,Cairns
2012,1,Brisbane,406,Cairns
2012,1,Melbourne,687,Cairns
2012,1,Sydney,482,Cairns
2012,1,Townsville,232,Cairns
2012,2,Brisbane,413,Cairns
2012,2,Melbourne,624,Cairns
2012,2,Sydney,446,Cairns
2012,2,Townsville,259,Cairns
2012,3,Brisbane,366,Cairns
2012,3,Melbourne,501,Cairns
2012,3,Sydney,392,Cairns
2012,3,Townsville,266,Cairns
2012,4,Brisbane,237,Cairns
2012,4,Melbourne,257,Cairns
2012,4,Sydney,258,Cairns
2012,4,Townsville,234,Cairns
2012,5,Brisbane,255,Cairns
2012,5,Melbourne,325,Cairns
2012,5,Sydney,390,Cairns
2012,5,Townsville,264,Cairns
2012,6,Brisbane,334,Cairns
2012,6,Melbourne,461,Cairns
2012,6,Sydney,431,Cairns
2012,6,Townsville,294,Cairns
2012,7,Brisbane,299,Cairns
2012,7,Melbourne,401,Cairns
2012,7,Sydney,452,Cairns
2012,7,Townsville,211,Cairns
2012,8,Brisbane,214,Cairns
2012,8,Melbourne,364,Cairns
2012,8,Sydney,425,Cairns
2012,8,Townsville,265,Cairns
2012,9,Brisbane,456,Cairns
2012,9,Melbourne,639,Cairns
2012,9,Sydney,425,Cairns
2012,9,Townsville,265,Cairns
2012,10,Brisbane,199,Cairns
2012,10,Melbourne,291,Cairns
2012,10,Sydney,491,Cairns
2012,10,Townsville,246,Cairns
2012,11,Brisbane,293,Cairns
2012,11,Melbourne,464,Cairns
2012,11,Sydney,438,Cairns
2012,11,Townsville,238,Cairns
2012,12,Brisbane,319,Cairns
2012,12,Melbourne,558,Cairns
2012,12,Sydney,665,Cairns
2012,12,Townsville,264,Cairns
2013,1,Brisbane,149,Cairns
2013,1,Melbourne,307,Cairns
2013,1,Sydney,489,Cairns
2013,1,Townsville,263,Cairns
2013,2,Brisbane,112,Cairns
2013,2,Melbourne,213,Cairns
2013,2,Sydney,502,Cairns
2013,2,Townsville,263,Cairns
2013,3,Brisbane,227,Cairns
2013,3,Melbourne,359,Cairns
2013,3,Sydney,436,Cairns
2013,3,Townsville,277,Cairns
2013,4,Brisbane,235,Cairns
2013,4,Melbourne,324,Cairns
2013,4,Sydney,421,Cairns
2013,4,Townsville,230,Cairns
2013,5,Brisbane,248,Cairns
2013,5,Melbourne,357,Cairns
2013,5,Sydney,342,Cairns
2013,5,Townsville,256,Cairns
2013,6,Brisbane,339,Cairns
2013,6,Melbourne,417,Cairns
2013,6,Sydney,311,Cairns
2013,6,Townsville,262,Cairns
2013,7,Brisbane,319,Cairns
2013,7,Melbourne,353,Cairns
2013,7,Sydney,262,Cairns
2013,7,Townsville,233,Cairns
2013,8,Brisbane,307,Cairns
2013,8,Melbourne,353,Cairns
2013,8,Sydney,262,Cairns
2013,8,Townsville,233,Cairns
2013,9,Brisbane,455,Cairns
2013,9,Melbourne,589,Cairns
2013,9,Sydney,353,Cairns
2013,9,Townsville,262,Cairns
2013,10,Brisbane,274,Cairns
2013,10,Melbourne,273,Cairns
2013,10,Sydney,195,Cairns
2013,10,Townsville,214,Cairns
2013,11,Brisbane,292,Cairns
2013,11,Melbourne,361,Cairns
2013,11,Sydney,351,Cairns
2013,11,Townsville,234,Cairns
2013,12,Brisbane,221,Cairns
2013,12,Melbourne,318,Cairns
2013,12,Sydney,435,Cairns
2013,12,Townsville,309,Cairns
2014,1,Brisbane,268,Cairns
2014,1,Melbourne,320,Cairns
2014,1,Sydney,378,Cairns
2014,1,Townsville,307,Cairns
2014,2,Brisbane,293,Cairns
2014,2,Melbourne,302,Cairns
2014,2,Sydney,279,Cairns
2014,2,Townsville,307,Cairns
2014,3,Brisbane,276,Cairns
2014,3,Melbourne,261,Cairns
2014,3,Sydney,330,Cairns
2014,4,Brisbane,314,Cairns
2014,4,Melbourne,330,Cairns
2014,4,Sydney,472,Cairns
2014,5,Brisbane,434,Cairns
2014,5,Melbourne,303,Cairns
2014,5,Sydney,226,Cairns
2014,6,Brisbane,257,Cairns
2014,6,Melbourne,308,Cairns
2014,6,Sydney,290,Cairns
2014,7,Brisbane,279,Cairns
2014,7,Melbourne,304,Cairns
2014,7,Sydney,368,Cairns
2014,8,Brisbane,416,Cairns
2014,8,Melbourne,407,Cairns
2014,8,Sydney,330,Cairns
2014,9,Brisbane,333,Cairns
2014,9,Melbourne,356,Cairns
2014,9,Sydney,330,Cairns
2014,10,Brisbane,352,Cairns
2014,10,Melbourne,363,Cairns
2014,10,Sydney,304,Cairns
2014,11,Brisbane,292,Cairns
2014,11,Melbourne,317,Cairns
2014,11,Sydney,342,Cairns
2014,12,Brisbane,351,Cairns
2014,12,Melbourne,342,Cairns
2014,12,Sydney,317,Cairns
2015,1,Brisbane,302,Cairns
2015,1,Melbourne,329,Cairns
2015,1,Sydney,400,Cairns
2015,2,Brisbane,368,Cairns
2015,2,Melbourne,349,Cairns
2015,2,Sydney,438,Cairns
2015,3,Brisbane,387,Cairns
2015,3,Melbourne,329,Cairns
2015,3,Sydney,395,Cairns
2015,4,Brisbane,325,Cairns
2015,4,Melbourne,225,Cairns
2015,4,Sydney,225,Cairns
2015,5,Brisbane,224,Cairns
2015,5,Melbourne,241,Cairns
2015,5,Sydney,301,Cairns
2015,6,Brisbane,358,Cairns
2015,6,Melbourne,390,Cairns
2015,6,Sydney,393,Cairns
2015,7,Brisbane,444,Cairns
2015,7,Melbourne,454,Cairns
2015,7,Sydney,358,Cairns
2015,8,Brisbane,411,Cairns
2015,8,Melbourne,464,Cairns
2015,8,Sydney,371,Cairns
2015,9,Brisbane,419,Cairns
2015,9,Melbourne,454,Cairns
2015,9,Sydney,325,Cairns
2015,9,Townsville,315,Cairns
2015,10,Brisbane,318,Cairns
2015,10,Melbourne,364,Cairns
2015,10,Sydney,452,Cairns
2015,10,Townsville,314,Cairns
2015,11,Brisbane,267,Cairns
2015,11,Melbourne,314,Cairns
2015,11,Sydney,369,Cairns
2015,11,Townsville,314,Cairns
2015,12,Brisbane,263,Cairns
2015,12,Melbourne,281,Cairns
2015,12,Sydney,369,Cairns
2015,12,Townsville,314,Cairns
2016,1,Brisbane,274,Cairns
2016,1,Melbourne,302,Cairns
2016,1,Sydney,370,Cairns
2016,1,Townsville,265,Cairns
2016,2,Brisbane,252,Cairns
2016,2,Melbourne,302,Cairns
2016,2,Sydney,325,Cairns
2016,2,Townsville,315,Cairns
2016,3,Brisbane,369,Cairns
2016,3,Melbourne,377,Cairns
2016,3,Sydney,262,Cairns
2016,3,Townsville,315,Cairns
2016,4,Brisbane,343,Cairns
2016,4,Melbourne,326,Cairns
2016,4,Sydney,298,Cairns
2016,4,Townsville,323,Cairns
2016,5,Brisbane,313,Cairns
2016,5,Melbourne,298,Cairns
2016,5,Sydney,311,Cairns
2016,5,Townsville,323,Cairns
2016,6,Brisbane,432,Cairns
2016,6,Melbourne,474,Cairns
2016,6,Sydney,323,Cairns
2016,6,Townsville,323,Cairns
2016,7,Brisbane,379,Cairns
2016,7,Melbourne,403,Cairns
2016,7,Sydney,346,Cairns
2016,7,Townsville,321,Cairns
2016,8,Brisbane,456,Cairns
2016,8,Melbourne,508,Cairns
2016,8,Sydney,296,Cairns
2016,8,Townsville,321,Cairns
2016,9,Brisbane,569,Cairns
2016,9,Melbourne,689,Cairns
2016,9,Sydney,433,Cairns
2016,9,Townsville,326,Cairns
2016,10,Brisbane,398,Cairns
2016,10,Melbourne,443,Cairns
2016,10,Sydney,319,Cairns
2016,10,Townsville,329,Cairns
2016,11,Brisbane,360,Cairns
2016,11,Melbourne,351,Cairns
2016,11,Sydney,295,Cairns
2016,11,Townsville,329,Cairns
2016,12,Brisbane,271,Cairns
2016,12,Melbourne,295,Cairns
2016,12,Sydney,500,Cairns
2016,12,Townsville,329,Cairns
2017,1,Brisbane,290,Cairns
2017,1,Melbourne,333,Cairns
2017,1,Sydney,318,Cairns
2017,1,Townsville,328,Cairns
2017,2,Brisbane,359,Cairns
2017,2,Melbourne,362,Cairns
2017,2,Sydney,308,Cairns
2017,2,Townsville,328,Cairns
2017,3,Brisbane,440,Cairns
2017,3,Melbourne,540,Cairns
2017,3,Sydney,510,Cairns
2017,3,Townsville,335,Cairns
2017,4,Brisbane,318,Cairns
2017,4,Melbourne,374,Cairns
2017,4,Sydney,366,Cairns
2017,4,Townsville,334,Cairns
2017,5,Brisbane,388,Cairns
2017,5,Melbourne,398,Cairns
2017,5,Sydney,275,Cairns
2017,5,Townsville,334,Cairns
2017,6,Brisbane,381,Cairns
2017,6,Melbourne,366,Cairns
2017,6,Sydney,305,Cairns
2017,6,Townsville,343,Cairns
2017,7,Brisbane,465,Cairns
2017,7,Melbourne,486,Cairns
2017,7,Sydney,303,Cairns
2017,7,Townsville,342,Cairns
2017,8,Brisbane,490,Cairns
2017,8,Melbourne,486,Cairns
2017,8,Sydney,218,Cairns
2017,8,Townsville,341,Cairns
2017,9,Brisbane,503,Cairns
2017,9,Melbourne,535,Cairns
2017,9,Sydney,389,Cairns
2017,9,Townsville,341,Cairns
2017,10,Brisbane,479,Cairns
2017,10,Melbourne,532,Cairns
2017,10,Sydney,313,Cairns
2017,10,Townsville,338,Cairns
2017,11,Brisbane,337,Cairns
2017,11,Melbourne,340,Cairns
2017,11,Sydney,398,Cairns
2017,11,Townsville,338,Cairns
2017,12,Brisbane,395,Cairns
2017,12,Melbourne,495,Cairns
2017,12,Sydney,495,Cairns
2017,12,Townsville,338,Cairns
2018,1,Brisbane,326,Cairns
2018,1,Melbourne,360,Cairns
2018,1,Sydney,312,Cairns
2018,1,Townsville,336,Cairns
2018,2,Brisbane,460,Cairns
2018,2,Melbourne,517,Cairns
2018,2,Sydney,384,Cairns
2018,2,Townsville,338,Cairns
2018,3,Brisbane,349,Cairns
2018,3,Melbourne,341,Cairns
2018,3,Sydney,284,Cairns
2018,3,Townsville,338,Cairns
2018,4,Brisbane,265,Cairns
2018,4,Melbourne,205,Cairns
2018,4,Sydney,301,Cairns
2018,4,Townsville,337,Cairns
2018,5,Brisbane,345,Cairns
2018,5,Melbourne,337,Cairns
2018,5,Sydney,319,Cairns
2018,5,Townsville,341,Cairns
2018,6,Brisbane,362,Cairns
2018,6,Melbourne,397,Cairns
2018,6,Sydney,434,Cairns
2018,6,Townsville,348,Cairns
2018,7,Brisbane,419,Cairns
2018,7,Melbourne,506,Cairns
2018,7,Sydney,432,Cairns
2018,7,Townsville,348,Cairns
2018,8,Brisbane,392,Cairns
2018,8,Melbourne,417,Cairns
2018,8,Sydney,306,Cairns
2018,8,Townsville,348,Cairns
2018,9,Brisbane,434,Cairns
2018,9,Melbourne,429,Cairns
2018,9,Sydney,288,Cairns
2018,9,Townsville,353,Cairns
2018,10,Brisbane,433,Cairns
2018,10,Melbourne,439,Cairns
2018,10,Sydney,352,Cairns
2018,10,Townsville,351,Cairns
2018,11,Brisbane,364,Cairns
2018,11,Melbourne,366,Cairns
2018,11,Sydney,352,Cairns
2018,11,Townsville,351,Cairns
2018,12,Brisbane,356,Cairns
2018,12,Melbourne,382,Cairns
2018,12,Sydney,421,Cairns
2018,12,Townsville,351,Cairns
2019,1,Brisbane,312,Cairns
2019,1,Melbourne,303,Cairns
2019,1,Sydney,304,Cairns
2019,1,Townsville,351,Cairns
2019,2,Brisbane,304,Cairns
2019,2,Melbourne,262,Cairns
2019,2,Sydney,316,Cairns
2019,2,Townsville,304,Cairns
2019,3,Brisbane,264,Cairns
2019,3,Melbourne,260,Cairns
2019,3,Sydney,322,Cairns
2019,3,Townsville,348,Cairns
2019,4,Brisbane,437,Cairns
2019,4,Melbourne,538,Cairns
2019,4,Sydney,545,Cairns
2019,4,Townsville,346,Cairns
2019,5,Brisbane,299,Cairns
2019,5,Melbourne,320,Cairns
2019,5,Sydney,289,Cairns
2019,5,Townsville,356,Cairns
2019,6,Brisbane,327,Cairns
2019,6,Melbourne,304,Cairns
2019,6,Sydney,384,Cairns
2019,6,Townsville,356,Cairns
2019,7,Brisbane,391,Cairns
2019,7,Melbourne,425,Cairns
2019,7,Sydney,360,Cairns
2019,7,Townsville,268,Cairns
2019,8,Brisbane,314,Cairns
2019,8,Melbourne,387,Cairns
2019,8,Sydney,353,Cairns
2019,8,Townsville,279,Cairns
2019,9,Brisbane,366,Cairns
2019,9,Melbourne,422,Cairns
2019,9,Sydney,283,Cairns
2019,9,Townsville,279,Cairns
2019,10,Brisbane,269,Cairns
2019,10,Melbourne,291,Cairns
2019,10,Sydney,369,Cairns
2019,10,Townsville,278,Cairns
2019,11,Brisbane,325,Cairns
2019,11,Melbourne,386,Cairns
2019,11,Sydney,307,Cairns
2019,11,Townsville,278,Cairns
2019,12,Brisbane,355,Cairns
2019,12,Melbourne,433,Cairns
2019,12,Sydney,398,Cairns
2019,12,Townsville,278,Cairns
2020,1,Brisbane,347,Cairns
2020,1,Melbourne,453,Cairns
2020,1,Sydney,404,Cairns
2020,1,Townsville,280,Cairns
2020,2,Brisbane,260,Cairns
2020,2,Melbourne,292,Cairns
2020,2,Sydney,292,Cairns
2020,2,Townsville,278,Cairns
2020,3,Brisbane,353,Cairns
2020,3,Melbourne,473,Cairns
2020,3,Sydney,530,Cairns
2020,3,Townsville,327,Cairns
2020,4,Brisbane,232,Cairns
2020,4,Sydney,289,Cairns
2020,4,Townsville,335,Cairns
2020,5,Brisbane,343,Cairns
2020,5,Townsville,334,Cairns
2020,6,Brisbane,327,Cairns
2020,6,Townsville,335,Cairns
2020,7,Brisbane,365,Cairns
2020,7,Sydney,361,Cairns
2020,7,Townsville,281,Cairns
2020,8,Brisbane,245,Cairns
2020,8,Sydney,265,Cairns
2020,8,Townsville,281,Cairns
2020,9,Brisbane,283,Cairns
2020,9,Townsville,279,Cairns
2020,10,Brisbane,275,Cairns
2020,10,Townsville,279,Cairns
2020,11,Brisbane,293,Cairns
2020,11,Sydney,322,Cairns
2020,11,Townsville,369,Cairns
2020,12,Brisbane,450,Cairns
2020,12,Melbourne,492,Cairns
2020,12,Sydney,409,Cairns
2020,12,Townsville,228,Cairns
2021,1,Brisbane,306,Cairns
2021,1,Melbourne,409,Cairns
2021,1,Sydney,307,Cairns
2021,1,Townsville,369,Cairns
2021,2,Brisbane,424,Cairns
2021,2,Melbourne,409,Cairns
2021,2,Sydney,333,Cairns
2021,2,Townsville,369,Cairns
2021,3,Brisbane,364,Cairns
2021,3,Melbourne,356,Cairns
2021,3,Sydney,393,Cairns
2021,3,Townsville,369,Cairns
2021,4,Brisbane,311,Cairns
2021,4,Melbourne,267,Cairns
2021,4,Sydney,272,Cairns
2021,4,Townsville,320,Cairns
2021,5,Brisbane,538,Cairns
2021,5,Melbourne,621,Cairns
2021,5,Sydney,352,Cairns
2021,5,Townsville,367,Cairns
2021,6,Brisbane,428,Cairns
2021,6,Melbourne,433,Cairns
2021,6,Sydney,364,Cairns
2021,6,Townsville,367,Cairns
2021,7,Brisbane,433,Cairns
2021,7,Melbourne,445,Cairns
2021,7,Sydney,339,Cairns
2021,7,Townsville,364,Cairns
2021,8,Brisbane,346,Cairns
2021,8,Melbourne,285,Cairns
2021,8,Sydney,246,Cairns
2021,8,Townsville,364,Cairns
2021,9,Brisbane,433,Cairns
2021,9,Melbourne,411,Cairns
2021,9,Sydney,330,Cairns
2021,9,Townsville,364,Cairns
2021,10,Brisbane,312,Cairns
2021,10,Melbourne,236,Cairns
2021,10,Sydney,242,Cairns
2021,10,Townsville,359,Cairns
2021,11,Brisbane,397,Cairns
2021,11,Melbourne,346,Cairns
2021,11,Sydney,267,Cairns
2021,11,Townsville,359,Cairns
2021,12,Brisbane,325,Cairns
2021,12,Melbourne,245,Cairns
2021,12,Sydney,258,Cairns
2021,12,Townsville,359,Cairns
2022,1,Brisbane,325,Cairns
2022,1,Melbourne,240,Cairns
2022,1,Sydney,237,Cairns
2022,1,Townsville,352,Cairns
2022,2,Brisbane,367,Cairns
2022,2,Melbourne,305,Cairns
2022,2,Sydney,251,Cairns
2022,2,Townsville,352,Cairns
2022,3,Brisbane,454,Cairns
2022,3,Melbourne,499,Cairns
2022,3,Sydney,459,Cairns
2022,3,Townsville,352,Cairns
2022,4,Brisbane,281,Cairns
2022,4,Melbourne,227,Cairns
2022,4,Sydney,192,Cairns
2022,4,Townsville,367,Cairns
2022,5,Brisbane,424,Cairns
2022,5,Melbourne,356,Cairns
2022,5,Sydney,250,Cairns
2022,5,Townsville,311,Cairns
2022,6,Brisbane,467,Cairns
2022,6,Melbourne,506,Cairns
2022,6,Sydney,299,Cairns
2022,6,Townsville,248,Cairns
2022,7,Brisbane,285,Cairns
2022,7,Melbourne,343,Cairns
2022,7,Sydney,365,Cairns
2022,7,Townsville,296,Cairns
2022,8,Brisbane,74,Cairns
2022,8,Gold Coast,196,Cairns
2022,8,Melbourne,836,Cairns
2022,8,Sydney,349,Cairns
2022,8,Townsville,313,Cairns
2022,9,Brisbane,338,Cairns
2022,9,Gold Coast,537,Cairns
2022,9,Melbourne,954,Cairns
2022,9,Sydney,615,Cairns
2022,9,Townsville,284,Cairns
2022,10,Brisbane,103,Cairns
2022,10,Gold Coast,202,Cairns
2022,10,Melbourne,593,Cairns
2022,10,Sydney,582,Cairns
2022,10,Townsville,300,Cairns
2022,11,Brisbane,365,Cairns
2022,11,Melbourne,547,Cairns
2022,11,Sydney,506,Cairns
2022,11,Townsville,300,Cairns
2022,12,Brisbane,499,Cairns
2022,12,Melbourne,768,Cairns
2022,12,Sydney,681,Cairns
2022,12,Townsville,373,Cairns
2023,1,Brisbane,392,Cairns
2023,1,Melbourne,513,Cairns
2023,1,Sydney,440,Cairns
2023,1,Townsville,347,Cairns
2023,2,Brisbane,414,Cairns
2023,2,Melbourne,494,Cairns
2023,2,Sydney,430,Cairns
2023,2,Townsville,347,Cairns
2023,3,Brisbane,376,Cairns
2023,3,Melbourne,405,Cairns
2023,3,Sydney,335,Cairns
2023,3,Townsville,347,Cairns
2023,4,Brisbane,394,Cairns
2023,4,Melbourne,405,Cairns
2023,4,Sydney,344,Cairns
2023,4,Townsville,354,Cairns
2023,5,Brisbane,458,Cairns
2023,5,Melbourne,500,Cairns
2023,5,Sydney,371,Cairns
2023,5,Townsville,354,Cairns
2023,6,Brisbane,436,Cairns
2023,6,Melbourne,470,Cairns
2023,6,Sydney,359,Cairns
2023,6,Townsville,354,Cairns
2023,7,Brisbane,444,Cairns
2023,7,Melbourne,494,Cairns
2023,7,Sydney,405,Cairns
2023,7,Townsville,350,Cairns
2023,8,Adelaide,411,Cairns
2023,8,Brisbane,553,Cairns
2023,8,Melbourne,519,Cairns
2023,8,Sydney,329,Cairns
2023,8,Townsville,350,Cairns
2023,9,Adelaide,467,Cairns
2023,9,Brisbane,609,Cairns
2023,9,Melbourne,533,Cairns
2023,9,Sydney,291,Cairns
2023,9,Townsville,380,Cairns
2023,10,Adelaide,466,Cairns
2023,10,Brisbane,480,Cairns
2023,10,Melbourne,435,Cairns
2023,10,Sydney,345,Cairns
2023,10,Townsville,303,Cairns
2023,11,Brisbane,407,Cairns
2023,11,Melbourne,478,Cairns
2023,11,Sydney,364,Cairns
2023,11,Townsville,321,Cairns
2023,12,Brisbane,346,Cairns
2023,12,Melbourne,383,Cairns
2023,12,Sydney,364,Cairns
2023,12,Townsville,234,Cairns
2024,1,Brisbane,240,Cairns
2024,1,Melbourne,317,Cairns
2024,1,Sydney,349,Cairns
2024,1,Townsville,318,Cairns
2024,2,Brisbane,268,Cairns
2024,2,Melbourne,208,Cairns
2024,2,Sydney,137,Cairns
2024,2,Townsville,64,Cairns
2010,8,Adelaide,33,Canberra
2010,8,Brisbane,53,Canberra
2010,8,Melbourne,123,Canberra
2010,8,Sydney,223,Canberra
2010,9,Adelaide,232,Canberra
2010,9,Brisbane,159,Canberra
2010,9,Melbourne,166,Canberra
2010,9,Sydney,251,Canberra
2010,10,Adelaide,237,Canberra
2010,10,Brisbane,128,Canberra
2010,10,Melbourne,124,Canberra
2010,10,Sydney,222,Canberra
2010,11,Adelaide,215,Canberra
2010,11,Brisbane,106,Canberra
2010,11,Melbourne,109,Canberra
2010,11,Sydney,222,Canberra
2010,12,Adelaide,222,Canberra
2010,12,Brisbane,112,Canberra
2010,12,Melbourne,120,Canberra
2010,12,Sydney,244,Canberra
2011,1,Adelaide,243,Canberra
2011,1,Brisbane,118,Canberra
2011,1,Melbourne,99,Canberra
2011,1,Sydney,190,Canberra
2011,2,Adelaide,182,Canberra
2011,2,Brisbane,77,Canberra
2011,2,Melbourne,100,Canberra
2011,2,Sydney,244,Canberra
2011,3,Adelaide,251,Canberra
2011,3,Brisbane,122,Canberra
2011,3,Melbourne,108,Canberra
2011,3,Sydney,213,Canberra
2011,4,Adelaide,218,Canberra
2011,4,Brisbane,122,Canberra
2011,4,Melbourne,137,Canberra
2011,4,Sydney,261,Canberra
2011,5,Adelaide,273,Canberra
2011,5,Brisbane,171,Canberra
2011,5,Melbourne,151,Canberra
2011,5,Sydney,220,Canberra
2011,6,Adelaide,236,Canberra
2011,6,Brisbane,194,Canberra
2011,6,Melbourne,206,Canberra
2011,6,Sydney,272,Canberra
2011,7,Adelaide,289,Canberra
2011,7,Brisbane,254,Canberra
2011,7,Melbourne,246,Canberra
2011,7,Sydney,270,Canberra
2011,8,Adelaide,287,Canberra
2011,8,Brisbane,293,Canberra
2011,8,Melbourne,286,Canberra
2011,8,Sydney,270,Canberra
2011,9,Adelaide,270,Canberra
2011,9,Brisbane,286,Canberra
2011,9,Melbourne,286,Canberra
2011,9,Sydney,270,Canberra
2011,10,Adelaide,280,Canberra
2011,10,Brisbane,315,Canberra
2011,10,Melbourne,311,Canberra
2011,10,Sydney,270,Canberra
2011,11,Adelaide,262,Canberra
2011,11,Brisbane,290,Canberra
2011,11,Melbourne,291,Canberra
2011,11,Sydney,265,Canberra
2011,12,Adelaide,272,Canberra
2011,12,Brisbane,311,Canberra
2011,12,Melbourne,311,Canberra
2011,12,Sydney,270,Canberra
2012,1,Adelaide,262,Canberra
2012,1,Brisbane,289,Canberra
2012,1,Melbourne,285,Canberra
2012,1,Sydney,251,Canberra
2012,2,Adelaide,259,Canberra
2012,2,Brisbane,307,Canberra
2012,2,Melbourne,311,Canberra
2012,2,Sydney,270,Canberra
2012,3,Adelaide,275,Canberra
2012,3,Brisbane,328,Canberra
2012,3,Melbourne,337,Canberra
2012,3,Sydney,298,Canberra
2012,4,Adelaide,286,Canberra
2012,4,Brisbane,306,Canberra
2012,4,Melbourne,296,Canberra
2012,4,Sydney,256,Canberra
2012,5,Adelaide,247,Canberra
2012,5,Brisbane,270,Canberra
2012,5,Melbourne,268,Canberra
2012,5,Sydney,241,Canberra
2012,6,Adelaide,260,Canberra
2012,6,Brisbane,323,Canberra
2012,6,Melbourne,337,Canberra
2012,6,Sydney,298,Canberra
2012,7,Adelaide,283,Canberra
2012,7,Brisbane,295,Canberra
2012,7,Melbourne,265,Canberra
2012,7,Sydney,201,Canberra
2012,8,Adelaide,223,Canberra
2012,8,Brisbane,324,Canberra
2012,8,Melbourne,345,Canberra
2012,8,Sydney,281,Canberra
2012,9,Adelaide,279,Canberra
2012,9,Brisbane,343,Canberra
2012,9,Melbourne,345,Canberra
2012,9,Sydney,281,Canberra
2012,10,Adelaide,269,Canberra
2012,10,Brisbane,311,Canberra
2012,10,Melbourne,304,Canberra
2012,10,Sydney,246,Canberra
2012,11,Adelaide,241,Canberra
2012,11,Brisbane,289,Canberra
2012,11,Melbourne,291,Canberra
2012,11,Sydney,246,Canberra
2012,12,Adelaide,262,Canberra
2012,12,Brisbane,337,Canberra
2012,12,Melbourne,344,Canberra
2012,12,Sydney,280,Canberra
2013,1,Adelaide,262,Canberra
2013,1,Brisbane,296,Canberra
2013,1,Melbourne,290,Canberra
2013,1,Sydney,245,Canberra
2013,2,Adelaide,262,Canberra
2013,2,Brisbane,337,Canberra
2013,2,Melbourne,343,Canberra
2013,2,Sydney,279,Canberra
2013,3,Adelaide,268,Canberra
2013,3,Brisbane,313,Canberra
2013,3,Melbourne,303,Canberra
2013,3,Sydney,239,Canberra
2013,4,Adelaide,241,Canberra
